,time,data
72,0.02433309,0.2416395365435164
73,0.02466642,-8.287692323392548
74,0.02499975,9.184003693935663
75,0.02533308,-0.4364836886270495
76,0.02566641,-7.916627546037489
77,0.02599974,9.463787161275832
78,0.02633307,-1.1111682343107532
79,0.0266664,-7.505392740131356
80,0.02699973,9.697851821802033
81,0.02733306,-1.7847586547031824
82,0.02766639,-7.05961483574356
83,0.02799972,9.88760440803162
84,0.02833305,-2.4499868317980145
85,0.02866638,-6.577808948550228
86,0.02899971,10.033123071771117
87,0.02933304,-3.097943459652015
88,0.02966637,-6.06786841100984
89,0.0299997,10.14136332380076
90,0.03033303,-3.731832762332488
91,0.03066636,-5.526198240022495
92,0.03099969,10.218968067674725
93,0.03133302,-4.339228602602816
94,0.03166635,-4.960535464433633
95,0.03199968,10.24311697588928
96,0.03233301,-4.927242794856284
97,0.03266634,-4.368848137273744
98,0.03299967,10.221312621870313
99,0.033333,-5.5005644474840665
100,0.03366633,-3.7519177766080247
101,0.03399966,10.142926359931153
102,0.03433299,-6.050206102736411
103,0.03466632,-3.1177158667014737
104,0.03499965,10.035311322353664
105,0.03533298,-6.558349148726848
106,0.03566631,-2.470540756912669
107,0.03599964,9.889011140548972
108,0.03633297,-7.040780250372336
109,0.0366663,-1.8098453845959737
110,0.03699963,9.700743438643258
111,0.03733296,-7.484916966823221
112,0.03766629,-1.1441482966620242
113,0.03799962,9.469179635925684
114,0.03833295,-7.893494611307688
115,0.03866628,-0.461961177552439
116,0.03899961,9.189865079424637
117,0.03933294,-8.267529157310491
118,0.03966627,0.2099880549030786
119,0.0399996,8.872021682309423
120,0.04033293,-8.598267602501437
121,0.04066626,0.8944415764017322
122,0.04099959,8.50955360367152
123,0.04133292,-8.885788098687044
124,0.04166625,1.5639681028551422
125,0.04199958,8.113714703649748
126,0.04233291,-9.127120877219568
127,0.04266624,2.2352139690519834
128,0.04299957,7.673094818492245
129,0.0433329,-9.328283627201015
130,0.04366623,2.896221948594757
131,0.04399956,7.201370514339942
132,0.04433289,-9.47981998004252
133,0.04466622,3.551134087229002
134,0.04499955,6.698932550225436
135,0.04533288,-9.59525019827197
136,0.04566621,4.187211640492023
137,0.04599954,6.16335822014662
138,0.04633287,-9.675981014406716
139,0.0466662,4.796014213279705
140,0.04699953,5.600899668625061
141,0.04733286,-9.730609127163916
142,0.04766619,5.388014147665672
143,0.04799952,5.0285158376755135
144,0.04833285,-9.701849262364703
145,0.04866618,5.954771048545808
146,0.04899951,4.419791416694352
147,0.04933284,-9.63252860998182
148,0.04966617,6.498082407470065
149,0.0499995,3.793326535633241
150,0.05033283,-9.533822878347564
151,0.05066616,7.0072414269452565
152,0.05099949,3.1531850884312007
153,0.05133282,-9.39807319042302
154,0.05166615,7.491470020140696
155,0.05199948,2.496319154633966
156,0.05233281,-9.21848033904098
157,0.05266614,7.941702577500109
158,0.05299947,1.8276522980522716
159,0.0533328,-8.9920745555537
160,0.05366613,8.361534082123399
161,0.05399946,1.1500761355273426
162,0.05433279,-8.71877768815466
163,0.05466612,8.74182077264777
164,0.05499945,0.4738285537132469
165,0.05533278,-8.401872112717683
166,0.05566611,9.077873540682049
167,0.05599944,-0.2114846376571222
168,0.05633277,-8.050501590605563
169,0.0566661,9.36820750190236
170,0.05699943,-0.8749934750085231
171,0.05733276,-7.659039191748889
172,0.05766609,9.617433612893365
173,0.05799942,-1.5442855460423743
174,0.05833275,-7.226156335436826
175,0.05866608,9.824692203783345
176,0.05899941,-2.2016985424852464
177,0.05933274,-6.762481667356042
178,0.05966607,9.984747103535485
179,0.0599994,-2.8514526618891978
180,0.06033273,-6.262466409243643
181,0.06066606,10.107523591577774
182,0.06099939,-3.4886243404434936
183,0.06133272,-5.730877821297327
184,0.06166605,10.193099819716736
185,0.06199938,-4.113291729954653
186,0.06233271,-5.168341117969248
187,0.06266604,10.24311697588928
188,0.06299937,-4.724282553324883
189,0.0633327,-4.581577354620094
190,0.06366603,10.241710243371926
191,0.06399936,-5.299714304728695
192,0.06433269,-3.97144620112158
193,0.06466602,10.175203056023747
194,0.06499935,-5.856624077987362
195,0.06533268,-3.3408392743149307
196,0.06566601,10.079310789424198
197,0.06599934,-6.382038673218631
198,0.06633267,-2.6976499066586257
199,0.066666,9.944889682210489
200,0.06699933,-6.879240466296324
201,0.06733266,-2.0363293198897736
202,0.06766599,9.767953992250114
203,0.06799932,-7.343305893409706
204,0.06833265,-1.3634422657560208
205,0.06866598,9.55014490747999
206,0.06899931,-7.766341622100299
207,0.06933264,-0.6947754091743263
208,0.06966597,9.286929623121978
209,0.0699993,-8.149285474046337
210,0.07033263,-0.0124319864517019
211,0.07066596,8.980574541565147
212,0.07099929,-8.494013092604291
213,0.07133262,0.6713963205947948
214,0.07166595,8.63240824352033
215,0.07199928,-8.796226128415583
216,0.07233261,1.3481909650545276
217,0.07266594,8.240867692857137
218,0.07299927,-9.057878376643204
219,0.0733326,2.022719207125192
220,0.07366593,7.810563846160221
221,0.07399926,-9.27123280844171
222,0.07433259,2.69271464441772
223,0.07466592,7.35603293944223
224,0.07499925,-9.43699279006978
225,0.07533258,3.343406585499906
226,0.07566591,6.866255567983899
227,0.07599924,-9.56195752869462
228,0.07633257,3.9814379339259176
229,0.0766659,6.344123348626454
230,0.07699923,-9.654098508581228
231,0.07733256,4.597039713880804
232,0.07766589,5.793231264469796
233,0.07799922,-9.714978765859996
234,0.07833255,5.194588426529663
235,0.07866588,5.2219415588115226
236,0.07899921,-9.71998048147725
237,0.07933254,5.768144534577004
238,0.07966587,4.621813836547517
239,0.0799992,-9.65933467961804
240,0.08033253,6.31942737776626
241,0.08066586,4.00246076987969
242,0.08099919,-9.569225646700945
243,0.08133252,6.843357088673656
244,0.08166585,3.3697437442970117
245,0.08199918,-9.44676176588473
246,0.08233251,7.334228585423261
247,0.08266584,2.7231938489603635
248,0.08299917,-9.283737097484844
249,0.0833325,7.796496520986693
250,0.08366583,2.0565589393481787
251,0.08399916,-9.075618836723152
252,0.08433249,8.220157464129443
253,0.08466582,1.3871887165078078
254,0.08499915,-8.82217252818009
255,0.08533248,8.610369434081804
256,0.08566581,0.7141453587610158
257,0.08599914,-8.521835135725269
258,0.08633247,8.959708009224414
259,0.0866658,0.0263313095820194
260,0.08699913,-8.17609154368256
261,0.08733246,9.27473794130492
262,0.08766579,-0.6535894071384973
263,0.08799912,-7.7894745568301
264,0.08833245,9.541235601536757
265,0.08866578,-1.3245226661092602
266,0.08899911,-7.370190114852448
267,0.08933244,9.760295115211193
268,0.08966577,-1.991313879334484
269,0.0899991,-6.916128118973575
270,0.09033243,9.935355161815096
271,0.09066576,-2.650524367327307
272,0.09099909,-6.425725533063087
273,0.09133242,10.0713393051592
274,0.09166575,-3.2905095109163085
275,0.09199908,-5.900701696864417
276,0.09233241,10.170201340406493
277,0.09266574,-3.9194752497860463
278,0.09299907,-5.348949942836043
279,0.0933324,10.236864831367711
280,0.09366573,-4.529528251478041
281,0.09399906,-4.7714862444627215
282,0.09433239,10.24311697588928
283,0.09466572,-5.117933202764107
284,0.09499905,-4.171202218585677
285,0.09533238,10.199117508818745
286,0.09566571,-5.679297628994391
287,0.09599904,-3.5502861157874577
288,0.09633237,10.111196726484197
289,0.0966657,-6.216903906042717
290,0.09699903,-2.9181161528504163
291,0.09733236,9.99326565044612
292,0.09766569,-6.713871243700851
293,0.09799902,-2.260546852794505
294,0.09833235,9.835867912115646
295,0.09866568,-7.181453502107615
296,0.09899901,-1.6027430973190349
297,0.09933234,9.63595559103851
298,0.09966567,-7.614961572871834
299,0.099999,-0.934935910609056
300,0.10033233,9.386573176434467
301,0.10066566,-8.016974465608655
302,0.10099899,-0.255640408340696
303,0.10133232,9.0952232417294
304,0.10166565,-8.375534953920578
305,0.10199898,0.4250618264450168
306,0.10233231,8.759014170082082
307,0.10266564,-8.696191816070495
308,0.10299897,1.1056077576176904
309,0.1033323,8.381931703625014
310,0.10366563,-8.97042650514777
311,0.10399896,1.7863881442099228
312,0.10433229,7.971087656751479
313,0.10466562,-9.197301199474168
314,0.10499895,2.4536482682742644
315,0.10533228,7.5260912704288785
316,0.10566561,-9.382755436345178
317,0.10599894,3.107622585230274
318,0.10633227,7.038580301359616
319,0.1066656,-9.524288357952171
320,0.10699893,3.7508901046930982
321,0.10733226,6.527076727688836
322,0.10766559,-9.626042010040692
323,0.10799892,4.3833726748562185
324,0.10833225,5.989470450640511
325,0.10866558,-9.695909725069214
326,0.10899891,4.989518086222233
327,0.10933224,5.420134540145227
328,0.10966557,-9.737330182524602
329,0.1099989,5.57972052905825
330,0.11033223,4.825946355176711
331,0.11066556,-9.681764248089166
332,0.11099889,6.137411820382113
333,0.11133222,4.218316059486824
334,0.11166555,-9.602440164471773
335,0.11199888,6.67275169504137
336,0.11233221,3.582160354417283
337,0.11266554,-9.49146459921394
338,0.11299887,7.1743299892841605
339,0.1133322,2.930686895269901
340,0.11366553,-9.341725737922388
341,0.11399886,7.651915678925434
342,0.11433219,2.2752276939900185
343,0.11466552,-9.146971436075546
344,0.11499885,8.088237214724359
345,0.11533218,1.6086709361843532
346,0.11566551,-8.906342023801699
347,0.11599884,8.491813143591571
348,0.11633217,0.9312510772724636
349,0.1166655,-8.622494662522513
350,0.11699883,8.854046766809915
351,0.11733216,0.2531278521018976
352,0.11766549,-8.29894618353137
353,0.11799882,9.172906137409882
354,0.11833215,-0.4248390694556292
355,0.11866548,-7.929366290500184
356,0.11899881,9.455815677010833
357,0.11933214,-1.1058539114674204
358,0.11966547,-7.518365940013609
359,0.1199988,9.691287070054386
360,0.12033213,-1.7753022861143108
361,0.12066546,-7.069149356138951
362,0.12099879,9.883149755060003
363,0.12133212,-2.430917791007232
364,0.12166545,-6.588515746043413
365,0.12199878,10.031794491060282
366,0.12233211,-3.0851265633828007
367,0.12266544,-6.081310521731211
368,0.12299877,10.139175073218212
369,0.1233321,-3.711044381798274
370,0.12366543,-5.543938700102444
371,0.12399876,10.216857968898694
372,0.12433209,-4.32664616175316
373,0.12466542,-4.969913681215985
374,0.12499875,10.24311697588928
375,0.12533208,-4.925210847886774
376,0.12566541,-4.376819621538743
377,0.12599874,10.22357902425938
378,0.12633207,-5.492905570445146
379,0.1266654,-3.7580136175165535
380,0.12699873,10.14558352135282
381,0.12733206,-6.035357259497687
382,0.12766539,-3.1291260304533357
383,0.12799872,10.04015673435788
384,0.12833205,-6.541859117551212
385,0.12866538,-2.4862492700231087
386,0.12899871,9.894716222424904
387,0.12933204,-7.026009558940132
388,0.12966537,-1.8300867024845504
389,0.1299987,9.706995583164826
390,0.13033203,-7.474835383782192
391,0.13066536,-1.1585282290616306
392,0.13099869,9.47582253947985
393,0.13133202,-7.884819760784012
394,0.13166535,-0.4775915388563589
395,0.13199868,9.199243296206989
396,0.13233201,-8.257760181495541
397,0.13266534,0.2017821152185206
398,0.13299867,8.875225906376727
399,0.133332,-8.59365664591678
400,0.13366533,0.8838129307150666
401,0.13399866,8.507365353088971
402,0.13433199,-8.887507438430475
403,0.13466532,1.5703765509897494
404,0.13499865,8.09964737847622
405,0.13533198,-9.135092361484569
406,0.13566531,2.250844330355904
407,0.13599864,7.658949341512198
408,0.13633197,-9.332972735592191
409,0.1366653,2.9127119797703926
410,0.13699863,7.1864435192946985
411,0.13733196,-9.484977999272814
412,0.13766529,3.566920752145961
413,0.13799862,6.684318162406271
414,0.13833195,-9.598767029565352
415,0.13866528,4.201982331924228
416,0.13899861,6.148665680520935
417,0.13933194,-9.677934809569706
418,0.13966527,4.808205895096762
419,0.1399986,5.587848316936288
420,0.14033193,-9.733344440392102
421,0.14066526,5.40598906316518
422,0.14099859,5.005226599332673
423,0.14133192,-9.70052068165387
424,0.14166525,5.975403125466983
425,0.14199858,4.404082903583912
426,0.14233191,-9.62854286784932
427,0.14266524,6.512618643482711
428,0.14299857,3.783010497172654
429,0.1433319,-9.529602680795506
430,0.14366523,7.0244348243795685
431,0.14399856,3.138101789772918
432,0.14433189,-9.391195831449297
433,0.14466522,7.50827265854241
434,0.14499855,2.482408133073477
435,0.14533188,-9.21035255116294
436,0.14566521,7.956785876158392
437,0.14599854,1.8155387680417332
438,0.14633187,-8.989026635099435
439,0.1466652,8.365441672449379
440,0.14699853,1.1450744199100882
441,0.14733186,-8.717605411056866
442,0.14766519,8.744399782262917
443,0.14799852,0.4687486862894729
444,0.14833185,-8.402731782589399
445,0.14866518,9.080530702103715
446,0.14899851,-0.2103123605593282
447,0.14933184,-8.046281393053505
448,0.14966517,9.37211509222834
449,0.1499985,-0.8833557183061203
450,0.15033183,-7.6510677074838895
451,0.15066516,9.621028595993266
452,0.15099849,-1.557415049537667
453,0.15133182,-7.218028547558788
454,0.15166515,9.826411543526774
455,0.15199848,-2.23225589883441
456,0.15233181,-6.741693286821828
457,0.15266514,9.989592515539698
458,0.15299847,-2.8813848037862044
459,0.1533318,-6.244960404583253
460,0.15366513,10.108774020482088
461,0.15399846,-3.514414436594961
462,0.15433179,-5.712121387732623
463,0.15466512,10.19622589197752
464,0.15499845,-4.134861628554063
465,0.15533178,-5.149975443437143
466,0.15566511,10.24311697588928
467,0.15599844,-4.7381154230788525
468,0.15633177,-4.57266804867686
469,0.1566651,10.240616118080652
470,0.15699843,-5.314250540741341
471,0.15733176,-3.963552868663101
472,0.15766509,10.173249260860755
473,0.15799842,-5.86303252612197
474,0.15833175,-3.335681255084637
475,0.15866508,10.076497324389493
476,0.15899841,-6.386415174383728
477,0.15933174,-2.688584297102352
478,0.15966507,9.94434261956485
479,0.1599984,-6.880725350620196
480,0.16033173,-2.031405756079039
481,0.16066506,9.769829635606584
482,0.16099839,-7.339476454890246
483,0.16133172,-1.3618792296256288
484,0.16166505,9.549675996640872
485,0.16199838,-7.764856737776427
486,0.16233171,-0.6840686116811412
487,0.16266504,9.287007774928496
488,0.16299837,-8.15077035837021
489,0.1633317,-0.0071958154148887
490,0.16366503,8.977682924723922
491,0.16399836,-8.495966887767281
492,0.16433169,0.677804768729402
493,0.16466502,8.627093920676998
494,0.16499835,-8.800993388613279
495,0.16533168,1.3604607986781048
496,0.16566501,8.23828868324199
497,0.16599834,-9.058034680256242
498,0.16633167,2.029127655259799
499,0.166665,7.813768070227525
500,0.16699833,-9.271467263861268
501,0.16733166,2.68880705409174
502,0.16766499,7.351343831051054
503,0.16799832,-9.439493647878408
504,0.16833165,3.344422558984661
505,0.16866498,6.8534386717146845
506,0.16899831,-9.564380234696728
507,0.16933164,3.988393444706162
508,0.16966497,6.328571139129053
509,0.1699983,-9.654958178452944
510,0.17033163,4.6068868415022735
511,0.17066496,5.780336216394062
512,0.17099829,-9.715603980312151
513,0.17133162,5.206545652927161
514,0.17166495,5.20490446499025
515,0.17199828,-9.71833929354034
516,0.17233161,5.788854763304698
517,0.17266494,4.599462419882912
518,0.17299827,-9.655974151937698
519,0.1733316,6.337480445072288
520,0.17366493,3.979562290569447
521,0.17399826,-9.565552511794522
522,0.17433159,6.861800915012282
523,0.17466492,3.3480175420845626
524,0.17499825,-9.4410566840088
525,0.17533158,7.3558766358291905
526,0.17566491,2.7003735214566404
527,0.17599824,-9.275453005993768
528,0.17633157,7.813455463001446
529,0.1766649,2.031706664874946
530,0.17699823,-9.063739762132172
531,0.17733156,8.239773567565862
532,0.17766489,1.3587414589346736
533,0.17799822,-8.805838800617494
534,0.17833155,8.630298144744302
535,0.17866488,0.683666154218372
536,0.17899821,-8.506439229840908
537,0.17933154,8.97791738014348
538,0.17966487,0.0049958664021687
539,0.1799982,-8.163430951026385
540,0.18033153,9.28442876531335
541,0.18066486,-0.6764097346422204
542,0.18099819,-7.776266901528288
543,0.18133152,9.551004577351703
544,0.18166485,-1.3468740827738657
545,0.18199818,-7.35612278967892
546,0.18233151,9.76850105489575
547,0.18266484,-2.010695527351345
548,0.18299817,-6.898934721539263
549,0.1833315,9.9421543689823
550,0.18366483,-2.6723287213462754
551,0.18399816,-6.408532135628775
552,0.18433149,10.074465377419983
553,0.18466482,-3.3181752504242468
554,0.18499815,-5.888900774079957
555,0.18533148,10.171842528343404
556,0.18566481,-3.941826666450652
557,0.18599814,-5.335351528501633
558,0.18633147,10.238037108465504
559,0.1866648,-4.546487193492794
560,0.18699813,-4.757575222902233
561,0.18733146,10.24311697588928
562,0.18766479,-5.135908118263615
563,0.18799812,-4.1509609006971
564,0.18833145,10.198883053399186
565,0.18866478,-5.691333007198409
566,0.18899811,-3.536687701453048
567,0.18933144,10.110415208419
568,0.18966477,-6.224406479468598
569,0.1899981,-2.9034236132247315
570,0.19033143,9.992015221541806
571,0.19066476,-6.721295665320213
572,0.19099809,-2.2589056648575934
573,0.19133142,9.835399001276528
574,0.19166475,-7.184266967142321
575,0.19199808,-1.596647256410506
576,0.19233141,9.633532885036402
577,0.19266474,-7.618009493326099
578,0.19299807,-0.925166934794106
579,0.1933314,9.386260569208387
580,0.19366473,-8.017208921028214
581,0.19399806,-0.2471218614300596
582,0.19433139,9.094050964631606
583,0.19466472,-8.376472775598813
584,0.19499805,0.4318610336122219
585,0.19533138,8.759951991760317
586,0.19566471,-8.694706931746623
587,0.19599804,1.1061548202633276
588,0.19633137,8.384276257820602
589,0.1966647,-8.970348353341251
590,0.19699803,1.7773225346536492
591,0.19733136,7.976245675981772
592,0.19766469,-9.195816315150296
593,0.19799802,2.4477868827852944
594,0.19833135,7.528826583657064
595,0.19866468,-9.380957944795227
596,0.19899801,3.1012922889021866
597,0.19933134,7.054445118083095
598,0.19966467,-9.51928664233492
599,0.199998,3.740574066232512
600,0.20033133,6.546614679318736
601,0.20066466,-9.622759634166869
602,0.20099799,4.355159872702643
603,0.20133132,6.0031470167814405
604,0.20166465,-9.69481559977794
605,0.20199798,4.971465018916206
606,0.20233131,5.436155660481745
607,0.20266464,-9.727639358516171
608,0.20299797,5.559088452137075
609,0.2033313,4.84376496706318
610,0.20366463,-9.683874346865196
611,0.20399796,6.1184990832043695
612,0.20433129,4.235275001501577
613,0.20466462,-9.604159504215204
614,0.20499795,6.658528066254803
615,0.20533128,3.60232352049934
616,0.20566461,-9.494825126894284
617,0.20599794,7.163779495404015
618,0.20633127,2.950537454125879
619,0.2066646,-9.347587123411358
620,0.20699793,7.635581951362838
621,0.20733126,2.2942967347808008
622,0.20766459,-9.152442062531918
623,0.20799792,8.077921176263771
624,0.20833125,1.625708030005626
625,0.20866458,-8.914547963486257
626,0.20899791,8.48048113164623
627,0.20933124,0.9531335830979516
628,0.20966457,-8.630153539561434
629,0.2099979,8.846153434351436
630,0.21033123,0.2788397964468458
631,0.21066456,-8.301837800372596
632,0.21099789,9.16923300250346
633,0.21133122,-0.4146793346080812
634,0.21166455,-7.927021736304596
635,0.21199788,9.45456524810652
636,0.21233121,-1.095381569393794
637,0.21266454,-7.522898744791746
638,0.21299787,9.687613935147963
639,0.2133312,-1.761625719973381
640,0.21366453,-7.080012457245175
641,0.21399786,9.879320316540545
642,0.21433119,-2.419038716416253
643,0.21466452,-6.5983628736648825
644,0.21499785,10.029528088671212
645,0.21533118,-3.069261746659322
646,0.21566451,-6.083967683152878
647,0.21599784,10.139331376831253
648,0.21633117,-3.7064334252136177
649,0.2166645,-5.548158897654503
650,0.21699783,10.215216780961782
651,0.21733116,-4.325864643687964
652,0.21766449,-4.978901138965739
653,0.21799782,10.24311697588928
654,0.21833115,-4.915988934717461
655,0.21866448,-4.387760874451487
656,0.21899781,10.22342272064634
657,0.21933114,-5.478838245271618
658,0.21966447,-3.782318829344149
659,0.2199978,10.14745916470929
660,0.22033113,-6.024025247552345
661,0.22066446,-3.148898437502794
662,0.22099779,10.04015673435788
663,0.22133112,-6.533731329673174
664,0.22166445,-2.495940094031539
665,0.22199778,9.898154901911768
666,0.22233111,-7.016943949383858
667,0.22266444,-1.8411842590103331
668,0.22299777,9.709730896393012
669,0.2233311,-7.46952106093886
670,0.22366443,-1.1712669735243253
671,0.22399776,9.478948611740634
672,0.22433109,-7.881068474071071
673,0.22466442,-0.4933782037733181
674,0.22499775,9.20424501182424
675,0.22533108,-8.251429885167454
676,0.22566441,0.1859172984950419
677,0.22599774,8.884291515933
678,0.22633107,-8.586388527910458
679,0.2266644,0.8719338561240875
680,0.22699773,8.525418420394999
681,0.22733106,-8.87476869396778
682,0.22766439,1.5424763560622523
683,0.22799772,8.129188761340629
684,0.22833105,-9.118367874889373
685,0.22866438,2.203640639218065
686,0.22899771,7.6947428688981745
687,0.22933104,-9.318280195966508
688,0.22966437,2.8602721175957413
689,0.2299977,7.2284110393957235
690,0.23033103,-9.473958594553553
691,0.23066436,3.50666570931935
692,0.23099769,6.727926870444208
693,0.23133102,-9.58946696458952
694,0.23166435,4.147041611940949
695,0.23199768,6.200167721017351
696,0.23233101,-9.672073424080736
697,0.23266434,4.758032435311179
698,0.23299767,5.637943624915351
699,0.233331,-9.729124242840044
700,0.23366433,5.355424844346999
701,0.23399766,5.04875715556409
702,0.23433099,-9.706772826175438
703,0.23466432,5.925464121100958
704,0.23499765,4.45535048866077
705,0.23533098,-9.63815554005123
706,0.23566431,6.462601487310167
707,0.23599764,3.833809171410394
708,0.23633097,-9.541090996353889
709,0.2366643,6.980279053695995
710,0.23699763,3.1921046880779613
711,0.23733096,-9.404794245783703
712,0.23766429,7.469743817928247
713,0.23799762,2.535473209700285
714,0.23833095,-9.225748457047304
715,0.23866428,7.924821787291876
716,0.23899761,1.8702450326054527
717,0.23933094,-9.008799042148894
718,0.23966427,8.33590028958497
719,0.2399976,1.1977487375042983
720,0.24033093,-8.738550095204118
721,0.24066426,8.71657773914194
722,0.24099759,0.5147801003295172
723,0.24133092,-8.423207555897534
724,0.24166425,9.05997677698906
725,0.24199758,-0.1663128934887936
726,0.24233091,-8.069961390428944
727,0.24266424,9.356093971891823
728,0.24299757,-0.8424823234963696
729,0.2433309,-7.673497275955015
730,0.24366423,9.61032179850008
731,0.24399756,-1.5176357800191909
732,0.24433089,-7.243193429258099
733,0.24466422,9.816251808679226
734,0.24499755,-2.178956366788043
735,0.24533088,-6.777721269627364
736,0.24566421,9.978338655400876
737,0.24599754,-2.8373071849091502
738,0.24633087,-6.277627859708446
739,0.2466642,10.101193295249686
740,0.24699753,-3.470962032170064
741,0.24733086,-5.756120854803157
742,0.24766419,10.189973747455952
743,0.24799752,-4.086407508511911
744,0.24833085,-5.19342784786204
745,0.24866418,10.24311697588928
746,0.24899751,-4.690677276521456
747,0.24933084,-4.614948176003964
748,0.24966417,10.24311697588928
749,0.2499975,-5.269235100186052
750,0.25033083,-4.008880916444468
751,0.25066416,10.17856358370409
752,0.25099749,-5.82387847105565
753,0.25133082,-3.3894496979701216
754,0.25166415,10.085562933945766
755,0.25199748,-6.344369502476184
756,0.25233081,-2.751809108576708
757,0.25266414,9.956690604994948
758,0.25299747,-6.840164563036524
759,0.2533308,-2.0925204687773657
760,0.25366413,9.784834782458349
761,0.25399746,-7.304542597375985
762,0.25433079,-1.415491368898074
763,0.25466412,9.570464377175083
764,0.25499745,-7.728672451357852
765,0.25533078,-0.7409631268274097
766,0.25566411,9.311078531336534
767,0.25599744,-8.118571814084135
768,0.25633077,-0.0727651810848328
769,0.2566641,9.007615066620929
770,0.25699743,-8.467597782000666
771,0.25733076,0.6137984391898499
772,0.25766409,8.662262233610818
773,0.25799742,-8.774109167170536
774,0.25833075,1.295282192040759
775,0.25866408,8.276739372049633
776,0.25899741,-9.035605111785117
777,0.25933074,1.9675440317223547
778,0.25966407,7.855032224069873
779,0.2599974,-9.251851160424849
780,0.26033073,2.6336318786889024
781,0.26066406,7.394249172830314
782,0.26099739,-9.424332197413603
783,0.26133072,3.289403687194863
784,0.26166405,6.905331471243699
785,0.26199738,-9.553829740816582
786,0.26233071,3.9291543753643055
787,0.26266404,6.385153047049244
788,0.26299737,-9.647142997800984
789,0.2633307,4.545928432416986
790,0.26366403,5.840591259220673
791,0.26399736,-9.71028965746882
792,0.26433069,5.147853646230942
793,0.26466402,5.26336201626691
794,0.26499735,-9.724825893481466
795,0.26533068,5.72805265783245
796,0.26566401,4.664328419294179
797,0.26599734,-9.662773359104904
798,0.26633067,6.2824615732824896
799,0.266664,4.048101424887136
800,0.26699733,-9.57758788999854
801,0.26733066,6.803030756509543
802,0.26766399,3.4165566764022515
803,0.26799732,-9.457546715184437
804,0.26833065,7.298825817069883
805,0.26866398,2.770553843711241
806,0.26899731,-9.296006931108424
807,0.26933064,7.764063521281059
808,0.26966397,2.113531606300967
809,0.2699973,-9.09328114499658
810,0.27033063,8.188271527069446
811,0.27066396,1.4408790075867728
812,0.27099729,-8.840069291873078
813,0.27133062,8.585439007802051
814,0.27166395,0.769164230550814
815,0.27199728,-8.547312624650658
816,0.27233061,8.933996064879466
817,0.27266394,0.0900250318954931
818,0.27299727,-8.20922790964687
819,0.2733306,9.246446987344823
820,0.27366393,-0.6012276967703656
821,0.27399726,-7.822376467374852
822,0.27433059,9.522244712552492
823,0.27466392,-1.2777878858105396
824,0.27499725,-7.401294533847249
825,0.27533058,9.747790826168057
826,0.27566391,-1.944500947229244
827,0.27599724,-6.944966135579307
828,0.27633057,9.927461829356616
829,0.2766639,-2.61090140142187
830,0.27699723,-6.450812262955878
831,0.27733056,10.064540097991994
832,0.27766389,-3.260655520825821
833,0.27799722,-5.929539713470149
834,0.27833055,10.165668535628356
835,0.27866388,-3.887901919952128
836,0.27899721,-5.378256870280893
837,0.27933054,10.234442125365604
838,0.27966387,-4.503034789067897
